series_idx,dataset_idx,dataset,seasonality,oracle_method,raw_MASE,A1_d2_MASE,A1_d4_MASE,A1_d6_MASE,oracle_MASE
26771,0,m4_monthly,12,A1_d6,0.4360959066352355,0.5264171237755376,0.39855119630538505,0.35899634982870515,0.35899634982870515
26772,0,m4_monthly,12,raw,0.619592846377851,0.6930584007901092,0.6218648340010993,0.6512908407309432,0.619592846377851
26773,0,m4_monthly,12,raw,0.3663457046679532,0.4129946090263163,0.38650882439118756,0.3945735379421303,0.3663457046679532
26774,0,m4_monthly,12,A1_d6,1.274964434049808,1.2206296884893213,1.212162148977154,1.0650348427489507,1.0650348427489507
26775,0,m4_monthly,12,raw,0.9021998233257746,1.4190843185466722,1.6328031538047212,1.908095455436399,0.9021998233257746
26776,0,m4_monthly,12,A1_d4,0.9320837628600871,0.9180777807162779,0.8545632521834372,1.0130033854536686,0.8545632521834372
26777,0,m4_monthly,12,raw,0.7533889633177457,0.8758211338647603,0.9148503650589059,0.8055857635637994,0.7533889633177457
26778,0,m4_monthly,12,raw,0.6973037392180298,0.9980412612897278,1.0807631177468857,1.173468097447392,0.6973037392180298
26779,0,m4_monthly,12,A1_d4,0.6966103427647603,0.7689906167838304,0.6616337227100745,0.6763209276326856,0.6616337227100745
26780,0,m4_monthly,12,A1_d6,0.9904106913085516,0.9927142827494906,0.8909379135293225,0.8687645431432539,0.8687645431432539
26781,0,m4_monthly,12,A1_d4,0.8389486959987285,0.7879237605714291,0.7699688675353146,0.8013932754236446,0.7699688675353146
26782,0,m4_monthly,12,A1_d4,0.8052835542289281,0.8105447263001215,0.7364410422121684,0.7635034094570448,0.7364410422121684
26783,0,m4_monthly,12,A1_d4,0.9596157576240513,0.8989270430556108,0.8385495651035397,1.099248952027755,0.8385495651035397
26784,0,m4_monthly,12,A1_d4,0.6677559606025465,0.6682228858084607,0.6391805864796407,0.713545333053242,0.6391805864796407
26785,0,m4_monthly,12,A1_d4,0.9759480552959264,1.0119940573494448,0.9240704077607869,1.077656631791101,0.9240704077607869
26786,0,m4_monthly,12,A1_d4,0.9254002391526243,0.995515744640074,0.8425544748820926,0.9010536977851936,0.8425544748820926
26787,0,m4_monthly,12,A1_d6,1.4273251638586057,1.7608833806579591,1.3302711022108307,1.2661049255681591,1.2661049255681591
26788,0,m4_monthly,12,raw,2.022388257003799,2.2510283298838694,2.513039345142101,2.3666043187523007,2.022388257003799
26789,0,m4_monthly,12,raw,0.4682105910471646,0.5170433997430899,0.5422249843710989,0.5552237302120067,0.4682105910471646
26790,0,m4_monthly,12,raw,0.9129500013085369,1.0857443322466536,1.2099943146481211,1.2619926134043473,0.9129500013085369
26791,0,m4_monthly,12,A1_d4,0.5533378201583335,0.5746953273091844,0.5394839091778221,0.635963670455701,0.5394839091778221
26792,0,m4_monthly,12,A1_d2,0.6813339963995598,0.5721643515848762,0.691981655448256,0.8236159919366471,0.5721643515848762
26793,0,m4_monthly,12,raw,1.5550511123360917,1.7785792565592353,2.3879826155426334,3.410387881537377,1.5550511123360917
26794,0,m4_monthly,12,raw,0.7331752809912562,0.8759113252588284,0.9481118276001583,0.8844847768122336,0.7331752809912562
26795,0,m4_monthly,12,A1_d2,0.5693277146032304,0.5129082455464468,0.5201175464966493,0.6456642763693027,0.5129082455464468
26796,0,m4_monthly,12,raw,0.9235198423571154,0.9295837796099335,0.9493375733069856,1.0642398421910588,0.9235198423571154
26797,0,m4_monthly,12,raw,1.434178970255017,1.5170638604797944,1.5008305573466503,1.466392518996857,1.434178970255017
26798,0,m4_monthly,12,A1_d2,2.7373381105247594,2.676723182187688,2.7468443805379295,2.722618744133719,2.676723182187688
26799,0,m4_monthly,12,raw,0.30506993743486394,0.3232368750568992,0.3357595107000151,0.33389246018373203,0.30506993743486394
26800,0,m4_monthly,12,raw,0.4175407558342217,0.4486334961973539,0.5069415463383183,0.45276164636554456,0.4175407558342217
26801,0,m4_monthly,12,A1_d2,1.0193367519737144,0.9177536193263254,1.6003323436734769,1.519143986254921,0.9177536193263254
26802,0,m4_monthly,12,raw,0.8707335714796031,1.0311869395925926,1.2978294245542736,1.5006857384029442,0.8707335714796031
26803,0,m4_monthly,12,raw,0.5063178262757048,0.6376539451156369,0.6738606642280212,0.7778366500559973,0.5063178262757048
26804,0,m4_monthly,12,A1_d2,0.7719277844237618,0.6467916614652225,0.7643911874814202,0.8151889881392295,0.6467916614652225
26805,0,m4_monthly,12,A1_d2,1.4021534740834531,1.2398209626244188,1.3794352209097638,1.4590375673167961,1.2398209626244188
26806,0,m4_monthly,12,A1_d2,0.5620862650600569,0.46941969796927585,0.4993430103182434,0.48293989398351544,0.46941969796927585
26807,0,m4_monthly,12,A1_d2,0.39863129625109267,0.3617902211081277,0.38894435727541293,0.5248397038443564,0.3617902211081277
26808,0,m4_monthly,12,A1_d4,2.4036508922096167,2.371226774054856,2.1393299075790377,2.1522111051330723,2.1393299075790377
26809,0,m4_monthly,12,A1_d6,0.8902731065135864,1.1061756835882897,0.9243249051005321,0.8496582123869325,0.8496582123869325
