dataset_config,model,MAE,MSE,MASE,SMAPE
restaurant/D/short,epoch_249-step_25000,7.166915139664764,141.90183335084524,0.6849642224956235,0.3946604577215446
covid_deaths/D/short,epoch_249-step_25000,270.68033022008143,2525826.254385965,48.373816833045105,0.42679212779399855
hospital/M/short,epoch_249-step_25000,18.083103357320866,2801.2568278737504,0.7680153167764381,0.17417853403865444
electricity/15T/15T/short,epoch_249-step_25000,73.03704484956758,191867.87511817727,1.3810549552671194,0.21433563619922938
electricity/15T/15T/medium,epoch_249-step_25000,69.61183158805778,310836.4426483495,1.131950688082179,0.18337670408949522
electricity/15T/15T/long,epoch_249-step_25000,76.09956528892174,418288.0263572987,1.1803723298505269,0.18406662358342163
electricity/D/D/short,epoch_249-step_25000,4538.834344594595,1418729999.742847,1.5091455355216288,0.1016336171813636
electricity/H/H/short,epoch_249-step_25000,185.70494721283785,1711253.9713099133,0.9901715470006954,0.133699446626214
electricity/H/H/medium,epoch_249-step_25000,292.95358059719877,10284526.369679054,1.187105318866231,0.14048862830971917
electricity/H/H/long,epoch_249-step_25000,348.4956748310811,16063340.545537537,1.3841683844028263,0.1564783700774497
electricity/W/W-FRI/short,epoch_249-step_25000,53601.63752815315,254328856708.84323,2.04137698240189,0.12244728252110791
ett1/15T/15T/short,epoch_249-step_25000,1.147530628385998,4.966909544808524,0.7289470762489952,0.24962788331494373
ett1/15T/15T/medium,epoch_249-step_25000,1.722176494295635,10.858706364707341,1.0999566995524277,0.42341423653330035
ett1/15T/15T/long,epoch_249-step_25000,1.7508343215215774,10.819218091207837,1.135140583528812,0.4275077700627961
ett1/D/D/short,epoch_249-step_25000,130.48058035714286,38159.94285714286,1.6323046331039583,0.4570482847187406
ett1/H/H/short,epoch_249-step_25000,5.2339539664132255,113.49275658017113,0.8583098385831958,0.28139085310727074
ett1/H/H/medium,epoch_249-step_25000,7.253221493675595,141.17692522321428,1.3143083111216096,0.46064632926711296
ett1/H/H/long,epoch_249-step_25000,7.6593181630291,158.25955687830688,1.4210934611520951,0.4962556389225652
ett1/W/W-THU/short,epoch_249-step_25000,848.7024274553571,1235746.2857142857,1.4725431384781251,0.4954209729823486
ett2/15T/15T/short,epoch_249-step_25000,1.9374803452264695,9.078582618350074,0.8371814188509659,0.14028559251846992
ett2/15T/15T/medium,epoch_249-step_25000,2.5176512121775794,16.874002356150793,1.035346958060854,0.1816022007606465
ett2/15T/15T/long,epoch_249-step_25000,2.668045169890873,18.48131076388889,1.1107811059284545,0.19266998993672424
ett2/D/D/short,epoch_249-step_25000,214.98053075396825,124492.8507936508,1.3829837633968278,0.14162076792101036
ett2/H/H/short,epoch_249-step_25000,6.352115086146763,105.47781808035714,0.7461255566980495,0.11302591973648268
ett2/H/H/medium,epoch_249-step_25000,10.003978329613096,241.07351190476192,1.098783287114646,0.18044172115488333
ett2/H/H/long,epoch_249-step_25000,9.203545593584655,212.10972222222222,1.0467557036873931,0.18104374824022465
ett2/W/W-THU/short,epoch_249-step_25000,1678.6531808035713,4933513.714285715,1.175548901227608,0.21386374785340576
solar/10T/10T/short,epoch_249-step_25000,2.688321773037133,31.87339490904425,1.1906729307421167,1.5709340107376828
solar/10T/10T/medium,epoch_249-step_25000,2.3330773555871214,24.12926896704269,1.0205793214277068,1.4675495183542728
solar/10T/10T/long,epoch_249-step_25000,2.3484048835649203,24.40657585744247,1.029738882814407,1.4883984626391698
solar/D/D/short,epoch_249-step_25000,301.6222855839416,205357.87055961072,1.1769598614554695,0.45799431748328595
solar/H/H/short,epoch_249-step_25000,11.445653433988427,646.3221848388077,0.8851796197882634,1.4100659878517015
solar/H/H/medium,epoch_249-step_25000,12.805582741693279,736.5437119829684,0.982414470906238,1.424436661631342
solar/H/H/long,epoch_249-step_25000,13.752142497338808,799.8160609286293,1.051829804073315,1.4335681244439629
solar/W/W-FRI/short,epoch_249-step_25000,1414.243014370438,3003211.182481752,1.5563964083742194,0.2667981592626234
jena_weather/10T/10T/short,epoch_249-step_25000,5.919920185634068,809.4068229402815,0.3081307326885144,0.5609786495372181
jena_weather/10T/10T/medium,epoch_249-step_25000,10.53540940938402,1527.8363478535352,0.6518872401501239,0.6549195366620368
jena_weather/10T/10T/long,epoch_249-step_25000,10.931904658564815,1549.7482390873015,0.7062956538596308,0.659445474241422
jena_weather/D/D/short,epoch_249-step_25000,14.528831845238095,924.559126984127,1.3633061873680563,0.5063025316361794
jena_weather/H/H/short,epoch_249-step_25000,8.635227722830841,1149.0807966775662,0.5309077054077849,0.6166288337716129
jena_weather/H/H/medium,epoch_249-step_25000,11.026553199404763,1377.6444444444444,0.7994093058440427,0.6969221249733858
jena_weather/H/H/long,epoch_249-step_25000,12.700047536375662,1578.8246031746032,1.0210500253580408,0.6828592349290514
kdd_cup_2018_with_missing/D/D/short,epoch_249-step_25000,21.308294950056936,2941.7837154647914,1.2021421954915215,0.47031372007694044
kdd_cup_2018_with_missing/H/H/short,epoch_249-step_25000,22.52237021595661,4540.407518687498,0.9448344819081551,0.4980965974682111
kdd_cup_2018_with_missing/H/H/medium,epoch_249-step_25000,24.58619858744016,4909.889775025999,1.0325473472714228,0.5442813176617389
kdd_cup_2018_with_missing/H/H/long,epoch_249-step_25000,23.497104521739384,3931.4928074888244,1.0084773072287343,0.5965385302311137
temperature_rain_with_missing/D/short,epoch_249-step_25000,5.806413101048043,182.04251622226852,1.3555346054992508,1.5003405553209035
saugeenday/D/D/short,epoch_249-step_25000,14.247638346354167,1377.1267708333332,3.1655639266847304,0.3657912456484103
saugeenday/M/M/short,epoch_249-step_25000,13.101598830450149,444.9986979166667,0.7676815734025604,0.38168139570817383
saugeenday/W/W-THU/short,epoch_249-step_25000,18.113790893554686,1397.273046875,1.4689261216549447,0.4691760712618658
us_births/D/D/short,epoch_249-step_25000,330.7554427083333,233709.22666666665,0.48698908711933425,0.031356084691774984
us_births/M/M/short,epoch_249-step_25000,7100.967447916667,68857354.66666667,0.8040738678428753,0.0220114927311206
us_births/W/W-TUE/short,epoch_249-step_25000,1627.3780691964287,4700719.428571428,1.479245779491866,0.021964237562696554
LOOP_SEATTLE/5T/5T/short,epoch_249-step_25000,3.6282323878616003,41.84530810345314,0.5762092374250414,0.07660439043654707
LOOP_SEATTLE/5T/5T/medium,epoch_249-step_25000,5.951064168420246,106.31746896970137,0.9407634238716951,0.131937755298851
LOOP_SEATTLE/5T/5T/long,epoch_249-step_25000,6.248953641443785,117.45482099601537,0.9865541166828682,0.13674083126858766
LOOP_SEATTLE/D/D/short,epoch_249-step_25000,3.000415074493125,19.300683527612833,0.9037374497751599,0.0552003091076832
LOOP_SEATTLE/H/H/short,epoch_249-step_25000,4.785401799562125,65.81386225323644,0.9738484722311174,0.10777019545186373
LOOP_SEATTLE/H/H/medium,epoch_249-step_25000,5.4566031126292005,78.31123387008998,1.119679389131054,0.12035093739332833
LOOP_SEATTLE/H/H/long,epoch_249-step_25000,5.0985952822826635,69.33416136225598,1.0644949738664093,0.11537528522418031
SZ_TAXI/15T/15T/short,epoch_249-step_25000,2.8939021335271105,18.22640650729411,0.5797262300100181,0.4124876535154034
SZ_TAXI/15T/15T/medium,epoch_249-step_25000,3.0137891981336806,18.46168703258547,0.5907078728202654,0.4286655233057864
SZ_TAXI/15T/15T/long,epoch_249-step_25000,2.9699046251780628,17.477968082264958,0.5641559017673288,0.42688328269801695
SZ_TAXI/H/H/short,epoch_249-step_25000,1.9048521905882745,7.626704289362981,0.580468880622367,0.3020245767591513
m4_daily/D/short,epoch_249-step_25000,180.35239187183424,365485.8848769813,3.355711013598051,0.031208979724024744
m4_hourly/H/short,epoch_249-step_25000,253.57480268432323,1443453.296483192,0.9837060452773906,0.1034972994486896
m4_monthly/M/short,epoch_249-step_25000,585.5646569191262,1977175.8073032408,1.0002017829216383,0.1371411144285527
m4_quarterly/Q-DEC/short,epoch_249-step_25000,587.5049524129232,1891565.7129375,1.2676159672177438,0.10716121711272503
m4_weekly/W-SUN/short,epoch_249-step_25000,330.3739956074566,432461.0122134133,2.600427501954396,0.0865701937102488
m4_yearly/A-DEC/short,epoch_249-step_25000,1137.7145082257841,5094571.99088825,4.380261979928603,0.1867490810345425
M_DENSE/D/D/short,epoch_249-step_25000,50.34656828703704,8880.946296296297,0.7305883768936575,0.10530118670078879
M_DENSE/H/H/short,epoch_249-step_25000,95.95853081597222,49125.516701388886,0.8379878624961953,0.23272624661427083
M_DENSE/H/H/medium,epoch_249-step_25000,88.13307725694445,39790.806666666664,0.7610050854136792,0.21329714294512045
M_DENSE/H/H/long,epoch_249-step_25000,90.37036651234568,40401.17333333333,0.7824089313890693,0.21689159459509724
