dataset_config,model,MAE,MSE,MASE,SMAPE
ett2/H/H/short,epoch_999-step_100000,6.412517002650669,106.70523856026786,0.749232357725327,0.11266894810949017
ett2/H/H/medium,epoch_999-step_100000,9.982961309523809,238.99981398809524,1.1128334508752713,0.18515130384209363
ett2/H/H/long,epoch_999-step_100000,10.243136160714286,254.83164682539683,1.1506099882608443,0.1966234896964484
ett2/W/W-THU/short,epoch_999-step_100000,1654.0779854910713,5886882.285714285,1.121483120654992,0.23364516797150928
solar/10T/10T/short,epoch_999-step_100000,2.549580765698658,27.578921932025548,1.122788769603773,1.5653345978727575
solar/10T/10T/medium,epoch_999-step_100000,2.203317175014861,22.201869401128068,0.9675367667516048,1.4919646042658568
solar/10T/10T/long,epoch_999-step_100000,2.441506727826566,26.136027909253347,1.071621426471084,1.5199327399736988
solar/D/D/short,epoch_999-step_100000,302.6497414841849,207311.9406326034,1.1809770332615472,0.4591561372317552
solar/H/H/short,epoch_999-step_100000,12.067510103901547,718.5325916010372,0.9327298588759871,1.420852235998669
solar/H/H/medium,epoch_999-step_100000,13.032138410507908,839.6961640815085,0.996355627182017,1.424941617005633
solar/H/H/long,epoch_999-step_100000,13.993550489786092,885.4294049067315,1.062704145699982,1.4242383785235873
solar/W/W-FRI/short,epoch_999-step_100000,1414.7058194571168,2972140.321167883,1.5574760120188753,0.2671315756168634
jena_weather/10T/10T/short,epoch_999-step_100000,5.390390747312516,769.6998738182915,0.31150223023357837,0.5578212801443465
jena_weather/10T/10T/medium,epoch_999-step_100000,10.216456135010823,1464.4613298160173,0.710158271780026,0.6751255699212584
jena_weather/10T/10T/long,epoch_999-step_100000,10.62797386532738,1476.0837611607142,0.7569658694329459,0.6712055925167425
jena_weather/D/D/short,epoch_999-step_100000,11.018736049107142,497.98497023809523,1.2641757223505687,0.4812512365067883
jena_weather/H/H/short,epoch_999-step_100000,8.914195303729702,1143.9460832664342,0.5293969917534064,0.6134557367158372
jena_weather/H/H/medium,epoch_999-step_100000,11.096728515625,1332.876488095238,0.8473108798491005,0.688369140734259
jena_weather/H/H/long,epoch_999-step_100000,12.397513640873015,1186.764947089947,1.0696755801093365,0.6683845532723689
kdd_cup_2018_with_missing/D/D/short,epoch_999-step_100000,21.843305972180662,3017.2076995644657,1.2308489256339419,0.4857053754230409
kdd_cup_2018_with_missing/H/H/short,epoch_999-step_100000,22.72665960646142,4670.773487310931,0.944064355308554,0.5017082860657912
kdd_cup_2018_with_missing/H/H/medium,epoch_999-step_100000,24.971635091632916,5118.49437455297,1.0343141027352678,0.5500001502182271
kdd_cup_2018_with_missing/H/H/long,epoch_999-step_100000,23.89348894099226,4069.022599176241,1.0104691192769735,0.6004332382753981
temperature_rain_with_missing/D/short,epoch_999-step_100000,5.755193766038403,183.47478218948265,1.3452588744107008,1.5346352079798122
saugeenday/D/D/short,epoch_999-step_100000,13.313402506510416,1244.185625,2.958134141471743,0.34689067125767253
saugeenday/M/M/short,epoch_999-step_100000,13.448672340029763,473.3979259672619,0.7879735312780154,0.37824961511497107
saugeenday/W/W-THU/short,epoch_999-step_100000,17.526617431640624,1413.1296875,1.4218239338958405,0.4513493475682827
us_births/D/D/short,epoch_999-step_100000,332.45197916666666,251752.18666666668,0.48935952880324407,0.031248708096397244
us_births/M/M/short,epoch_999-step_100000,9192.908854166666,100784661.33333333,1.039258323894775,0.029034593662306832
us_births/W/W-TUE/short,epoch_999-step_100000,1696.1407645089287,5410804.571428572,1.5415031429946378,0.022859283523482866
LOOP_SEATTLE/5T/5T/short,epoch_999-step_100000,3.7266608380926898,43.484464656802274,0.5916925832411438,0.0783402575153774
LOOP_SEATTLE/5T/5T/medium,epoch_999-step_100000,5.736655769781185,96.79982087283926,0.9065817839633935,0.1284269660459223
LOOP_SEATTLE/5T/5T/long,epoch_999-step_100000,6.117437298887025,112.228654415348,0.9647200623042113,0.13508966567447644
LOOP_SEATTLE/D/D/short,epoch_999-step_100000,3.0089648031228835,19.591260565569772,0.9073220431573825,0.05550385469832139
LOOP_SEATTLE/H/H/short,epoch_999-step_100000,4.7269202689177625,67.05609709352383,0.9638664646305249,0.10674288072804701
LOOP_SEATTLE/H/H/medium,epoch_999-step_100000,5.646766757079322,84.56335116643285,1.1552488666697673,0.12474540974113274
LOOP_SEATTLE/H/H/long,epoch_999-step_100000,5.331376057438806,76.55507154067767,1.1143310707687768,0.11928145063933596
SZ_TAXI/15T/15T/short,epoch_999-step_100000,2.8251673776442607,17.565001556433746,0.5633536394603001,0.40471047012735156
SZ_TAXI/15T/15T/medium,epoch_999-step_100000,3.029210173778045,18.57405056423611,0.5933761316003112,0.43231943688887015
SZ_TAXI/15T/15T/long,epoch_999-step_100000,3.054922946158298,18.771566728988603,0.57947508540901,0.433459787380312
SZ_TAXI/H/H/short,epoch_999-step_100000,1.8867664500179453,7.484860672909989,0.5763404739903537,0.30120827466739486
m4_daily/D/short,epoch_999-step_100000,173.08268196987532,368889.9544932238,3.2577871206757507,0.030496593944981505
m4_hourly/H/short,epoch_999-step_100000,297.4639606813686,2700820.4929679404,0.9963349584465018,0.10235804241705913
m4_monthly/M/short,epoch_999-step_100000,586.2410550944011,2016342.49154919,1.000056294664773,0.13678846290856583
m4_quarterly/Q-DEC/short,epoch_999-step_100000,612.5774396158854,2019447.5063541667,1.329691584708403,0.1122397338205103
m4_weekly/W-SUN/short,epoch_999-step_100000,317.8441450610671,419509.5667452325,2.499512388022604,0.0796293101048116
m4_yearly/A-DEC/short,epoch_999-step_100000,1104.2807108375227,4888338.178897885,4.179497369780935,0.18476260223854551
M_DENSE/D/D/short,epoch_999-step_100000,55.417494212962964,10630.43888888889,0.8054645443773712,0.1183821032783385
M_DENSE/H/H/short,epoch_999-step_100000,94.28462592230903,47120.36777777778,0.8330777899469572,0.22752583970542462
M_DENSE/H/H/medium,epoch_999-step_100000,87.15134114583333,40119.81,0.7523659603995257,0.20851383123283085
M_DENSE/H/H/long,epoch_999-step_100000,88.4058024691358,39384.33975308642,0.7652746552455372,0.21138149642837123
