dataset_config,model,MAE,MSE,MASE,SMAPE
saugeenday/M/M/short,epoch_99-step_10000,12.713480631510416,353.15064639136904,0.745036926518598,0.3757492923549938
saugeenday/W/W-THU/short,epoch_99-step_10000,17.871011352539064,1301.57578125,1.4495052943066316,0.48184648401188035
us_births/D/D/short,epoch_99-step_10000,353.975,266761.12,0.5212159016275415,0.0331619740437742
us_births/M/M/short,epoch_99-step_10000,6569.78125,67350421.33333333,0.742323230099932,0.020707451118724556
us_births/W/W-TUE/short,epoch_99-step_10000,1655.8871372767858,4851347.428571428,1.5052096645166244,0.022373524369654764
LOOP_SEATTLE/5T/5T/short,epoch_99-step_10000,3.499547029697981,40.05080245798463,0.5554802306332133,0.07415075066892829
LOOP_SEATTLE/5T/5T/medium,epoch_99-step_10000,4.673474302498549,65.26820300406347,0.7496315866584653,0.10637112109509685
LOOP_SEATTLE/5T/5T/long,epoch_99-step_10000,4.976302728328173,73.8667007797271,0.7966508596296311,0.11118290805115388
LOOP_SEATTLE/D/D/short,epoch_99-step_10000,3.0373852417811027,19.184486356091572,0.915432279894497,0.05601868015398912
LOOP_SEATTLE/H/H/short,epoch_99-step_10000,5.245048747964765,76.15227513310444,1.0633622044538882,0.11668710957944907
LOOP_SEATTLE/H/H/medium,epoch_99-step_10000,5.721762111730743,83.44610927018834,1.171886696193943,0.12542359737902806
LOOP_SEATTLE/H/H/long,epoch_99-step_10000,6.060006916477871,97.08700117039689,1.252724192621373,0.13309400760421702
SZ_TAXI/15T/15T/short,epoch_99-step_10000,2.8079203330844607,17.354181906824728,0.5607572162106809,0.4056518341059834
SZ_TAXI/15T/15T/medium,epoch_99-step_10000,3.0130641317775106,18.352283653846154,0.5892355357385395,0.43268533933384923
SZ_TAXI/15T/15T/long,epoch_99-step_10000,3.036249805243946,18.184219751602566,0.57575083756328,0.4365566303388479
SZ_TAXI/H/H/short,epoch_99-step_10000,1.8999121250250401,7.6164398193359375,0.5791443115438589,0.30304562993804607
m4_daily/D/short,epoch_99-step_10000,194.52136390951873,427074.1524975498,3.6323682623074802,0.034203094556719375
m4_hourly/H/short,epoch_99-step_10000,329.9751073496353,3250808.362219511,1.3185863003692986,0.11023703757986852
m4_monthly/M/short,epoch_99-step_10000,611.6189930284288,2063122.8738541666,1.0872036610119176,0.14082977358273085
m4_quarterly/Q-DEC/short,epoch_99-step_10000,727.2623133341472,2433849.647453125,1.656149328805609,0.12882329779563503
m4_weekly/W-SUN/short,epoch_99-step_10000,328.37638271373476,385714.3381187058,3.0986523347648194,0.08180988567585738
m4_yearly/A-DEC/short,epoch_99-step_10000,1516.252077359642,8127271.919677316,6.008520725232146,0.25547997592284927
M_DENSE/D/D/short,epoch_99-step_10000,54.7267259837963,9999.956296296295,0.8030666297161426,0.11648003630335856
M_DENSE/H/H/short,epoch_99-step_10000,96.24021457248264,48617.39003472222,0.8352224781494155,0.23203884464548738
M_DENSE/H/H/medium,epoch_99-step_10000,94.01756510416666,43613.188888888886,0.7982439384831616,0.23122964029228202
M_DENSE/H/H/long,epoch_99-step_10000,99.95726466049383,46540.70320987654,0.8463156805636463,0.24369029781278242
