dataset_config,model,MAE,MSE,MASE,SMAPE
electricity/W/W-FRI/short,epoch_999-step_100000-v2,48128.47035472973,167243332429.49188,2.0151210610017696,0.11980346222166467
ett1/15T/15T/short,epoch_999-step_100000-v2,1.1018824940636045,4.696917888096401,0.713836518272768,0.23930775927638134
ett1/15T/15T/medium,epoch_999-step_100000-v2,1.8053142826140873,11.06736304873512,1.1783825035283173,0.4603876640237528
ett1/15T/15T/long,epoch_999-step_100000-v2,1.8344610111297124,10.618621496775793,1.2008713655753975,0.45744775491120054
ett1/D/D/short,epoch_999-step_100000-v2,124.4742435515873,35732.044444444444,1.6045441365413926,0.45502874991742653
ett1/H/H/short,epoch_999-step_100000-v2,5.025143723260789,98.32528308686756,0.8421178270858762,0.2717185948774927
ett1/H/H/medium,epoch_999-step_100000-v2,7.070540364583334,136.11380208333333,1.320409548792368,0.46814660002839986
ett1/H/H/long,epoch_999-step_100000-v2,7.704778439153439,160.23311838624338,1.4914858577409011,0.5196425652858321
ett1/W/W-THU/short,epoch_999-step_100000-v2,884.8468191964286,1311283.142857143,1.604993306500636,0.5779903035486255
ett2/15T/15T/short,epoch_999-step_100000-v2,2.115339152018229,10.396811785016741,0.9305116167156318,0.15543141403399563
ett2/15T/15T/medium,epoch_999-step_100000-v2,2.6278469897073413,16.634378720238097,1.096953297032787,0.19210995314096305
ett2/15T/15T/long,epoch_999-step_100000-v2,2.741294991629464,17.672098214285715,1.1506494897987314,0.2007285086652154
ett2/D/D/short,epoch_999-step_100000-v2,227.21842757936508,128027.91111111111,1.535126769557294,0.16235206210493472
