model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,SQL,MASE,WAPE,WQL,model_config
q_s8d4_10k,autogluon/fev_datasets,m5_1D,28,1,-28,28,1,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['event_Cultural', 'event_National', 'event_Religious', 'event_Sporting', 'sell_price', 'snap_CA', 'snap_TX', 'snap_WI']",[],"['cat_id', 'dept_id', 'item_id', 'state_id', 'store_id']",m5_1D,0.7553844380918998,,30.647026857943274,30490,f49c486725c7c3ba,False,0.7.0,0.7553844380918998,0.9130170874593764,0.7192122593162581,0.570353093237355,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,m5_1W,13,1,-13,13,1,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['event_Cultural', 'event_National', 'event_Religious', 'event_Sporting', 'sell_price', 'snap_CA', 'snap_TX', 'snap_WI']",[],"['cat_id', 'dept_id', 'item_id', 'state_id', 'store_id']",m5_1W,0.9210494084181533,,26.092986330972053,30490,55256f6cb3fa54e4,False,0.7.0,0.9210494084181533,1.1622668090196884,0.4315823486863448,0.3394722578296155,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,m5_1M,12,1,-12,12,6,,12,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['event_Cultural', 'event_National', 'event_Religious', 'event_Sporting', 'sell_price', 'snap_CA', 'snap_TX', 'snap_WI']",[],"['cat_id', 'dept_id', 'item_id', 'state_id', 'store_id']",m5_1M,1.0003167707157394,,23.8971901970217,29364,09d1f7a2cc6c252d,False,0.7.0,1.0003167707157394,1.1831325704016855,0.4336195264442883,0.34445979606918975,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,hierarchical_sales_1D,28,10,-280,28,1,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],hierarchical_sales_1D,0.5665365252550968,,1.0467455538455397,1180,0ecbb4076fd5ba78,False,0.7.0,0.5665365252550968,0.7022747047299671,0.7089057032986293,0.5760468478115095,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,hierarchical_sales_1W,13,10,-130,13,1,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],hierarchical_sales_1W,0.6603042616206051,,0.6983949900604784,1180,691bd281f0ad7adc,False,0.7.0,0.6603042616206051,0.8112424972210658,0.45700309962194724,0.3867124542724557,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,favorita_stores_1D,28,10,-280,28,1,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,"['holiday', 'onpromotion']",['oil_price'],"['city', 'cluster', 'family', 'state', 'store_nbr', 'type']",favorita_stores_1D,1.0588008771170951,,18.917042610934004,15790,6fed59d3a1a0a4bd,False,0.7.0,1.0588008771170951,1.2937661931663818,0.1719477809219602,0.14158673038043845,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,favorita_stores_1W,13,10,-130,13,1,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,['onpromotion'],['oil_price'],"['city', 'cluster', 'family', 'state', 'store_nbr', 'type']",favorita_stores_1W,2.248485391011031,,16.078109793015756,15790,297bbe136d11d663,False,0.7.0,2.248485391011031,2.606476936527981,0.15333311273360206,0.12707586285968264,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,favorita_stores_1M,12,2,-24,12,1,,12,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,['onpromotion'],['oil_price'],"['city', 'cluster', 'family', 'state', 'store_nbr', 'type']",favorita_stores_1M,2.062614110360042,,3.5265241210581735,3158,b7c7925e18d07eaa,False,0.7.0,2.062614110360042,2.2740305823382716,0.19182852191008787,0.14589872229500978,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,favorita_transactions_1D,28,10,-280,28,1,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,transactions,,['holiday'],['oil_price'],"['city', 'cluster', 'state', 'store_nbr', 'type']",favorita_transactions_1D,1.287467068971,,0.9364145679865032,510,93e47f4edb5bcbe1,False,0.7.0,1.287467068971,1.4986682085292924,0.0953878604137087,0.08111247903422505,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s8d4_10k,autogluon/fev_datasets,favorita_transactions_1W,13,10,-130,13,1,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,transactions,,[],['oil_price'],"['city', 'cluster', 'state', 'store_nbr', 'type']",favorita_transactions_1W,1.8287700212571412,,0.5253605330362916,510,19b5577b63233e9d,False,0.7.0,1.8287700212571412,2.1746989288923797,0.0727169831382161,0.061189074490118386,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
