dataset_config,model,MAE,MSE,MASE,SMAPE
electricity/15T/15T/long,epoch_19-step_200,252.41871512821416,5815394.0924044205,3.212193349739127,0.38364260021129526
electricity/D/D/short,epoch_19-step_200,7809.655826576576,6030291268.898595,2.267858089091557,0.1587568962853234
electricity/H/H/short,epoch_19-step_200,644.2218221578512,15970638.341820102,3.278443603312513,0.361172768983755
electricity/H/H/medium,epoch_19-step_200,923.2410041877815,74054454.75663288,3.557728858704575,0.36186346492251836
electricity/H/H/long,epoch_19-step_200,899.5490161411411,70598305.51125525,3.52771090207798,0.3619482722468562
electricity/W/W-FRI/short,epoch_19-step_200,56492.77623873874,368220566251.7045,2.2523998452105425,0.13786141077677408
ett1/15T/15T/short,epoch_19-step_200,3.7996815272739957,46.96797301882789,2.1654974367553788,0.6687405790601458
ett1/15T/15T/medium,epoch_19-step_200,4.014899166046627,47.05692537822421,2.22436997660173,0.8351027328249008
ett1/15T/15T/long,epoch_19-step_200,3.8795377216641866,43.92389539930556,2.169394369990709,0.8174726698133681
ett1/D/D/short,epoch_19-step_200,153.1359623015873,50914.28888888889,2.1702770926541577,0.5894857739645337
ett1/H/H/short,epoch_19-step_200,8.99814227876209,241.4909435453869,1.5220995081989157,0.48123153277805875
ett1/H/H/medium,epoch_19-step_200,14.694176664806548,544.8470610119048,2.369187986679642,0.8725477672758557
ett1/H/H/long,epoch_19-step_200,14.706547619047619,535.7044642857143,2.3717716986517736,0.8939342034556879
ett1/W/W-THU/short,epoch_19-step_200,820.2084263392857,1145785.0714285714,1.514610940935754,0.526249817439488
ett2/15T/15T/short,epoch_19-step_200,3.046380833217076,19.522150239490326,1.3122537864879271,0.19792189598083496
ett2/15T/15T/medium,epoch_19-step_200,3.1168775576636905,21.599464285714287,1.2918403573794275,0.23046341184585814
ett2/15T/15T/long,epoch_19-step_200,3.150768849206349,22.214946056547618,1.3038349489503704,0.234569336421906
ett2/D/D/short,epoch_19-step_200,361.60845734126985,225782.22222222222,3.8721026700514725,0.36717030358692954
ett2/H/H/short,epoch_19-step_200,10.107077171688989,250.54489629836308,1.136865177183904,0.16571674006325857
ett2/H/H/medium,epoch_19-step_200,14.695721726190476,500.3146949404762,1.5898158824691149,0.26205647786458336
ett2/H/H/long,epoch_19-step_200,15.291688368055556,549.2058862433862,1.6494514519595416,0.27757910672949737
ett2/W/W-THU/short,epoch_19-step_200,2540.354073660714,10890141.714285715,1.914944066150031,0.3361214910234724
solar/10T/10T/short,epoch_19-step_200,5.746660612157371,87.68407240818887,2.555891668530228,1.872168711270149
solar/10T/10T/medium,epoch_19-step_200,5.775684706180187,82.48584366705374,2.5169084644422397,1.7556885062633059
solar/10T/10T/long,epoch_19-step_200,5.373683259318925,81.18780508667884,2.3305783773267166,1.7909557159993093
solar/D/D/short,epoch_19-step_200,277.4071224908759,122234.55328467154,1.0829247847341232,0.4778032511690237
solar/H/H/short,epoch_19-step_200,37.22060914539714,2854.38156694199,2.876977660226115,1.6505563281412572
solar/H/H/medium,epoch_19-step_200,31.0063013229927,2871.682877128954,2.370034021941811,1.7636592224566605
solar/H/H/long,epoch_19-step_200,31.551939185421734,3135.171857258719,2.408435535614195,1.7918331990856904
solar/W/W-FRI/short,epoch_19-step_200,1058.3167911724452,1778742.9124087591,1.1604574144546342,0.20759985742777803
jena_weather/10T/10T/short,epoch_19-step_200,16.717330423990884,2456.795750233484,0.6484581343201331,0.700140470928616
jena_weather/10T/10T/medium,epoch_19-step_200,16.11031062578914,2687.2841303661617,0.7680760398119487,0.7282517029953554
jena_weather/10T/10T/long,epoch_19-step_200,15.232234571345899,2704.7765004960315,0.737104747765037,0.7233108762710814
jena_weather/D/D/short,epoch_19-step_200,15.26085689484127,860.8672619047619,1.1930651312328668,0.4825019957527282
jena_weather/H/H/short,epoch_19-step_200,15.058089789292568,2062.952844146499,0.7367703354633857,0.6867994388243309
jena_weather/H/H/medium,epoch_19-step_200,16.05730406746032,2265.1968253968253,0.8898883376528717,0.7192780025421627
jena_weather/H/H/long,epoch_19-step_200,19.593659060846562,3539.379894179894,1.1025645186711397,0.7163687892691799
kdd_cup_2018_with_missing/D/D/short,epoch_19-step_200,22.624455582153068,3188.279821942117,1.3217467105391252,0.556846127071567
kdd_cup_2018_with_missing/H/H/short,epoch_19-step_200,28.158484751307356,5078.799588787282,1.1779595766776079,0.6258040510672258
kdd_cup_2018_with_missing/H/H/medium,epoch_19-step_200,28.75107972820578,5676.744821034433,1.1882771483864356,0.6408339068046737
kdd_cup_2018_with_missing/H/H/long,epoch_19-step_200,26.842776784615744,4493.535085188158,1.1322980932267401,0.6909548928721563
temperature_rain_with_missing/D/short,epoch_19-step_200,7.004834084738544,194.3739224563078,1.8157162637836062,1.4836612824054543
saugeenday/D/D/short,epoch_19-step_200,19.772317708333333,1514.0583333333334,4.388526406767166,0.6319113159179688
saugeenday/M/M/short,epoch_19-step_200,20.3170413062686,1080.7064732142858,1.189773079254745,0.7040755862281436
saugeenday/W/W-THU/short,epoch_19-step_200,22.448062133789062,1650.3912109375,1.8194757488768005,0.650538444519043
us_births/D/D/short,epoch_19-step_200,1171.9744791666667,1780656.8533333333,1.7262650289790569,0.11264642079671223
us_births/M/M/short,epoch_19-step_200,22036.807291666668,731147946.6666666,2.4951465184746913,0.06992425521214803
us_births/W/W-TUE/short,epoch_19-step_200,3119.8233816964284,15645325.714285715,2.836492738374731,0.04270400319780622
LOOP_SEATTLE/5T/5T/short,epoch_19-step_200,6.854089955427329,100.39428777704543,1.0559855900165391,0.13912906159557425
LOOP_SEATTLE/5T/5T/medium,epoch_19-step_200,13.13098266475587,280.74018951762446,2.0461064534633175,0.2845070412382868
LOOP_SEATTLE/5T/5T/long,epoch_19-step_200,13.891542796303463,305.2136568699117,2.1724627269967667,0.29822781228948086
LOOP_SEATTLE/D/D/short,epoch_19-step_200,4.8046581823390335,37.238627015104974,1.4020657603996012,0.08814956445566026
LOOP_SEATTLE/H/H/short,epoch_19-step_200,8.729677345044234,150.27611530269354,1.7402767833056318,0.1827478757162821
LOOP_SEATTLE/H/H/medium,epoch_19-step_200,10.806724858554647,181.0399468106013,2.1689521876746842,0.2235906768755524
LOOP_SEATTLE/H/H/long,epoch_19-step_200,9.62823667103046,157.47253956304286,1.9505413676061425,0.20167571600253614
SZ_TAXI/15T/15T/short,epoch_19-step_200,3.1716455138209976,21.009808550824175,0.6400418680254479,0.4576566056308583
SZ_TAXI/15T/15T/medium,epoch_19-step_200,3.04180908203125,19.278501644297542,0.5990846845061406,0.4357107700445713
SZ_TAXI/15T/15T/long,epoch_19-step_200,2.9587558844150643,18.385416666666668,0.5637722925535092,0.4246457265652822
SZ_TAXI/H/H/short,epoch_19-step_200,2.3864579159989314,10.869674421783186,0.734772589541969,0.3858651707315037
m4_daily/D/short,epoch_19-step_200,642.0120164482578,1365941.431477914,11.910157864795394,0.10497069404754437
m4_hourly/H/short,epoch_19-step_200,1209.8717340785715,65111227.0082827,9.218019755099508,0.3435447296658576
m4_monthly/M/short,epoch_19-step_200,1032.8218979130497,3858676.4487546296,2.6331874475717356,0.22782600960025082
m4_quarterly/Q-DEC/short,epoch_19-step_200,1183.5051095377605,4374724.374197917,3.2937116160611555,0.20891509731610616
m4_weekly/W-SUN/short,epoch_19-step_200,914.3300099100064,2605421.185343904,15.032075374621863,0.19495009640337493
m4_yearly/A-DEC/short,epoch_19-step_200,2265.0770232110212,13032702.219436465,10.052707841889642,0.4048333169828596
M_DENSE/D/D/short,epoch_19-step_200,106.84699074074074,30448.226666666666,1.4132212114889426,0.20807711000795717
M_DENSE/H/H/short,epoch_19-step_200,303.3242214626736,273372.0466666667,2.408613335325611,0.6371579721238878
M_DENSE/H/H/medium,epoch_19-step_200,334.01244791666664,328608.8,2.5966454033482447,0.6796765814887152
M_DENSE/H/H/long,epoch_19-step_200,337.58512345679014,335683.82419753086,2.6296351127471893,0.686614990234375
